Timestamp,avg-block-size,blocks-size,avg-confirmation-time,cost-per-transaction,cost-per-transaction-percent,difficulty,estimated-transaction-volume,estimated-transaction-volume-usd,fees-usd-per-transaction,hash-rate,market-cap,market-price,median-confirmation-time,mempool-count,mempool-growth,mempool-size,miners-revenue,mvrv,my-wallet-n-users,n-payments,n-payments-per-block,n-transactions,n-transactions-excluding-popular,n-transactions-per-block,n-transactions-total,n-unique-addresses,nvt,nvts,output-volume,total-bitcoins,trade-volume,transaction-fees,transaction-fees-usd,transactions-per-second,utxo-count
05/05/2018 00:00,0.72648936,167532.5852,38.96196272,101.8047259,2.017952379,4.02E+12,105033.8009,1032424172,1.758597749,30304834.8,1.64761E+11,9696.13,12.575,2567,712.55,1148866.5,20833828.14,1.600050559,24568592,331424,2419.153285,202703,191797,1259.024845,314383829,450118,20.79902932,21.12403319,1061146.616,17015475,611265269.7,32.17831497,318625.409,2.083333333,51543797
06/05/2018 00:00,0.758401058,167648.4316,10.05607359,98.0362374,1.699934718,4.02E+12,102606.562,990555813.2,1.62771061,29705021.86,1.68441E+11,9837.92,9.483333333,6611,717.9166667,3721469,16838802.17,1.584473546,24653193,375962,2506.413333,171761,162422,1253.729927,314584099,386315,18.71358029,20.92042617,1094581.323,17016812.5,619793485.4,31.28195837,302058.5079,2.15,51556468
07/05/2018 00:00,0.867701387,167753.3678,18.52313065,87.41614011,1.393414724,4.02E+12,139041.2836,1299195636,1.456961962,29562209.25,1.64727E+11,9631.44,14.125,1704,1215.15,947088,18103183.29,1.61312527,24732020,415140,2986.618705,205063,195013,1367.086667,314757677,450524,19.12078293,21.29779841,1376393.356,17018162.5,531232089.9,35.90014262,337085.8457,2.216666667,51520231
08/05/2018 00:00,0.915397129,167882.5844,9.66011309,75.33224314,1.256749524,4.02E+12,141050.9634,1305599530,1.360478399,29019521.35,1.58468E+11,9369.16,13.60833333,3069,617.6166667,2164894,16408115.88,1.586019464,24812298,381970,2387.3125,217810,200910,1566.978417,314961149,480690,20.47986261,20.93557906,1055634.468,17019487.5,614648751.1,34.29413578,317340.885,1.783333333,51445778
09/05/2018 00:00,0.732925588,168010.7674,7.623434484,89.22123143,1.572682285,4.02E+12,134032.0011,1231496060,1.187049945,29590771.77,1.60617E+11,9186.69,7.1,1730,850.35,795189,19367520.37,1.59181886,24888890,388558,2523.103896,206579,195919,1291.11875,315180744,459143,19.53990314,21.00741406,1062097,17020825,593072495.7,30.52956993,295323.1275,2.216666667,51420047
10/05/2018 00:00,0.733376695,168127.3695,22.16724249,89.8619279,1.3944376,4.02E+12,147010.5492,1367418842,1.566268037,29676459.33,1.55812E+11,9310.37,7.466666667,2093,933.3166667,898651,19067802.48,1.597638465,24963721,439374,3459.637795,208961,198343,1356.88961,315385965,465046,17.81803424,21.07669304,1205082.434,17022150,565867529.9,26.71177891,251880.1278,2.683333333,51430355
11/05/2018 00:00,1.075571205,168241.0022,39.06450972,66.12736596,1.079765692,4.14E+12,150246.7696,1308283133,1.31591559,29472138.74,1.54379E+11,9015.88,17.925,2996,1147.716667,1732712.5,14126392.43,1.609038257,25065599,373736,2265.066667,213624,201235,1682.07874,315596863,510499,16.90395387,21.23512851,1308388.526,17023475,539595278.9,38.61210375,334592.443,2.066666667,51445523
12/05/2018 00:00,0.644236685,168377.6758,14.43446373,98.66365239,1.971844392,4.14E+12,108590.3584,914542131.2,1.257809879,29729129.6,1.58671E+11,8396.83,6.85,4244.5,766.5333333,2107662.5,18033347.73,1.649072012,25160057,302084,2041.108108,182054,171483,1103.357576,315808884,434891,16.69347334,21.78877146,1003638.305,17024825,1023115026,28.38834405,240517.788,1.9,51453067
13/05/2018 00:00,0.576345047,168483.8973,15.3781175,100.730397,2.570261158,4.14E+12,72791.52753,622325191.1,1.435835592,30171351.48,1.58897E+11,8463.52,8,22629,902.9833333,17219369.5,15995382.66,1.656070565,25241087,392965,2977.007576,158794,151389,1072.932432,315992718,364085,15.88988863,21.91692685,832115.8578,17026187.5,695724449.4,23.33858622,199732.6619,2.15,51397389
14/05/2018 00:00,0.872704273,168569.0193,10.52029772,68.74326544,0.785061979,4.14E+12,218669.2732,1877479923,1.520616678,29771418.72,1.47169E+11,8691.46,10.38333333,801.5,766.2333333,325026,14739381.03,1.669876559,25330948,395768,2710.739726,209697,199757,1588.613636,316150554,469798,18.27512702,22.14200085,1274955.018,17027512.5,465297919.5,35.25774075,307860.381,2.1,51426041
15/05/2018 00:00,0.791380507,168683.5608,43.14188605,74.97561826,1.466441662,4.14E+12,127053.6145,1098113122,1.279216396,30097660.33,1.41033E+11,8671.51,9.066666667,869.5,392.25,334679,16103188.32,1.653760067,25406196,378874,2116.614525,214779,204456,1471.089041,316358924,477899,17.90632427,21.99490373,1066979.095,17028862.5,791362349.5,37.83474629,326596.5295,1.183333333,51456519
16/05/2018 00:00,0.60659714,168798.7972,48.63297459,91.31090774,1.432642879,4.14E+12,163709.1862,1354020052,2.345179994,30795200.34,1.42832E+11,8471.06,9.95,1025,716.4666667,569192.5,19398271.86,1.653122896,25548305,346858,2627.712121,208463,198362,1164.597765,316573214,455067,17.77065458,22.06930631,1152448.452,17030187.5,643573959.1,32.35890796,271759.2896,1.833333333,51466342
17/05/2018 00:00,0.860254947,168908.5435,15.83224921,73.10150809,0.722439843,4.14E+12,239749.0359,1986371307,2.673954504,30281017.49,1.46003E+11,8343.27,14.425,20285,992.5666667,9874788.5,14350337.75,1.692600055,25700598,425885,2877.601351,192683,183119,1459.719697,316784522,420625,16.83241667,22.66725317,1051517.19,17031512.5,712405126.8,54.05727301,460375.249,2.366666667,51482882
18/05/2018 00:00,0.839280155,169021.9857,12.59483712,74.29486193,0.898441086,4.14E+12,217257.8885,1754540456,1.498895349,30898997.44,1.42522E+11,8063.86,9.05,2720,925.4,1821198.5,15763512.33,1.754429361,25866414,314935,2045.032468,211496,200628,1429.027027,316975560,499648,15.90017941,23.54405245,1123058.013,17032837.5,527951961.7,70.13995212,567346.2968,2.466666667,51527231
19/05/2018 00:00,0.580258701,169146.1996,46.3935599,93.17072243,2.82220176,4.14E+12,69258.31273,572037902.7,1.316181669,30575293.66,1.47712E+11,8239.08,10.625,491,972.0666667,208141.5,16144063.76,1.760801409,26049405,304225,2112.673611,173274,166175,1125.155844,317188108,378136,12.13422547,23.72127329,751248.4323,17034175,447479924.3,31.42390531,259719.5927,2.416666667,51557255
20/05/2018 00:00,0.555049556,169235.5266,14.68218474,96.02505362,3.014516909,4.14E+12,60574.81708,505408446.5,1.30628976,30457583.19,1.45287E+11,8242.07,11.50833333,1251,707.9833333,456551.5,15235623.08,1.744731317,26203223,364248,2320.050955,158663,151976,1101.826389,317361275,369971,11.92212883,23.49640733,732896.4836,17035500,301258455.6,24.98915763,208829.3321,2.35,51579188
21/05/2018 00:00,0.755369968,169315.6194,13.89277273,84.89373855,2.155902078,4.14E+12,94655.06913,801652229.7,1.07412928,31193273.61,1.42547E+11,8520.59,7.483333333,5387.5,935.2833333,2721404.5,17282837.08,1.761537196,26337997,357304,2366.251656,202647,193834,1290.745223,317519701,445196,12.54210294,23.69903708,836558.7948,17036837.5,334999435.9,31.28915469,265937.082,2.583333333,51560679
22/05/2018 00:00,0.697712556,169433.9393,10.49404762,77.67587117,1.749554477,4.14E+12,109440.1317,902765750.9,1.077526601,31340411.69,1.42576E+11,8396.63,7.683333333,1107.5,1108.75,774784.5,15794378.62,1.771497911,26525530,400135,2469.969136,203337,194837,1346.602649,317721574,441616,13.72206843,23.80912567,925990.1388,17038187.5,371715199.5,26.52413321,218410.2254,2.166666667,51472510
23/05/2018 00:00,0.748044364,169539.5677,13.41531153,71.61102031,1.49358209,4.14E+12,137159.6382,1070131558,1.081044623,30840142.21,1.39903E+11,7987.38,10.9,1310,587.15,541394,15983293.29,1.735764008,26744124,369540,2584.195804,223196,212101,1377.753086,317926379,481669,13.67613469,23.28608635,1078604.156,17039525,442854533.2,30.82025138,240499.6272,1.666666667,51531037
24/05/2018 00:00,0.726173154,169660.7653,11.83179606,66.71129723,1.390594086,4.22E+12,132765.3094,997838496.2,1.158285273,31329446.29,1.38568E+11,7511.91,11.75,3767.5,595.9666667,1586554.5,13875883.11,1.700283565,26942008,394372,2240.75,206825,196719,1446.328671,318149806,447546,13.78589748,22.76303623,1196000.244,17040850,816413008.3,29.75362781,224856.2006,1.9,51564899
25/05/2018 00:00,0.62506196,169763.8045,6.729480396,85.16573158,2.107025712,4.31E+12,105922.9659,792961295.8,1.06256875,32357235.31,1.39635E+11,7576.78,6.9,964.5,677.4,586166,16707898.39,1.726345609,27204422,299222,1847.049383,196181,187644,1114.664773,318354573,464174,14.7435138,23.05543258,953634.68,17042187.5,731051376.7,30.37696335,227233.5632,1.933333333,51598028
26/05/2018 00:00,0.488469383,169874.3992,16.80442588,97.62213138,3.57809927,4.31E+12,57883.28355,433358755.9,0.985840395,32780259.38,1.39634E+11,7465.12,6.933333333,454,751.6,172903.5,15506006.48,1.696367619,27395102,282247,1721.018293,158783,152755,980.1419753,318552024,356716,15.28187455,22.61549455,608494.332,17043512.5,546954337.5,22.51408114,168775.2325,1.85,51644260
27/05/2018 00:00,0.448727189,169952.9891,10.13264177,105.8403944,3.80022103,4.31E+12,55156.26844,402952722.6,1.113301561,33558730.93,1.45043E+11,7334.71,9.1,833,1735.05,544114.5,15313094.1,1.523805871,27435348,345688,2215.948718,144304,138533,879.902439,318709582,337618,16.22745332,20.27966678,803684.8714,17044837.5,284111972.2,19.47089221,142632.3742,2.133333333,51592627
28/05/2018 00:00,0.710101115,170026.3198,14.72574643,76.77090115,1.41220194,4.31E+12,142198.9538,1030143176,1.018223606,33709958.19,1.44466E+11,7344.56,8.666666667,9880,966.8166667,4877549,14547701.91,1.546001528,27486847,368317,2649.76259,189063,177927,1211.942308,318853297,407911,17.82158249,20.55804751,1314911.043,17046175,279306859.8,29.12400991,210965.0793,2.85,51611813
29/05/2018 00:00,0.832153324,170137.921,13.46734757,62.685941,1.42204865,4.31E+12,123808.7157,902651076.8,0.824726549,33517794.91,1.41742E+11,7106.06,9.583333333,1882,966.9166667,884158,12836137.45,1.530030823,27531582,367434,2111.689655,204769,195053,1473.158273,319042790,442314,18.21264147,20.33993052,1280312.25,17047512.5,440891442.2,28.63684227,208500.6295,2.283333333,51626341
30/05/2018 00:00,0.62599008,170253.7381,22.64709017,80.48885382,1.810567936,4.31E+12,122565.2819,912070535.7,0.775699543,34072425.97,1.37763E+11,7457.02,5.883333333,1644.5,547.6833333,689850,16513656.67,1.501446606,27550271,377262,2219.188235,204077,195426,1172.856322,319249712,443065,20.58055131,19.9595845,1270075.633,17048837.5,544639935.7,22.66213792,169206.6718,1.716666667,51647466
31/05/2018 00:00,0.706883535,170362.6561,35.81187123,77.55259963,1.964192482,4.31E+12,110610.1909,829972345.8,0.7406632,34898238.81,1.34441E+11,7386.72,9.85,2546.5,753.2333333,1091086.5,16302254.42,1.542217614,27587943,480690,2895.722892,209526,200522,1232.505882,319453734,454486,23.14169075,20.51636684,1377302.497,17050162.5,378650506.2,21.6541427,163059.0252,2.316666667,51693958
01/06/2018 00:00,0.721915084,170482.8883,145.9959921,76.1254714,1.817521972,4.31E+12,115082.9642,860640929.3,0.709058242,34592382.2,1.31024E+11,7489.66,10.125,5779.5,1213.25,2956587.5,15642337.99,1.526514652,27621379,323329,2127.164474,205481,197202,1237.837349,319662962,551183,25.60650978,20.33458439,1210052.76,17051500,384628044.1,20.37476636,152192.215,3.183333333,51718407
02/06/2018 00:00,0.622946711,170601.61,78.70092489,83.30421457,2.807088139,4.31E+12,68084.92815,517843929.7,0.717734369,34286525.6,1.28668E+11,7518.67,7.933333333,562,650.3333333,210440,14536335.53,1.500462821,27639543,314158,1927.349693,174497,167346,1148.006579,319866167,386674,23.60996447,20.00873329,942371.6845,17052825,386160770.9,16.27842016,123728.536,1.733333333,51748574
03/06/2018 00:00,0.77128435,170697.2525,9.510963573,97.58581093,3.305535612,4.31E+12,63586.47651,489033822.7,0.747027166,34255939.94,1.27915E+11,7637.14,6.45,299,487.9166667,129709.5,16165187.17,1.607443802,27663029,377599,2063.382514,163443,156195,1002.717791,320042608,369975,19.77650618,21.44542669,935768.8091,17054150,307593603.4,15.3074038,118893.4159,1.266666667,51799053
04/06/2018 00:00,1.055892372,170823.0513,16.73737262,83.27017945,2.235399327,4.31E+12,103191.0668,781951697.7,0.651444017,35081752.77,1.25989E+11,7713.85,9.1,513.5,602.8833333,184914,17479742.99,1.523702326,27672806,383667,2192.382857,209916,200508,1147.081967,320204923,449728,15.76246684,20.34852054,1494853.701,17055475,279022605.2,20.71075272,156812.9545,1.966666667,51844109
05/06/2018 00:00,0.848479486,171016.1692,9.51808623,77.52458576,2.190578567,4.42E+12,100695.4978,753456738.8,0.717630328,36970440.24,1.28699E+11,7495.47,11.1,2492.5,1153.983333,1005451.5,16505061.83,1.540475449,27695183,382278,2600.530612,212901,204234,1216.577143,320414251,460260,14.80692606,20.57549952,1231018.701,17056812.5,357530396.1,18.52827963,138693.0827,2.716666667,51879636
06/06/2018 00:00,0.991682973,171164.7237,12.25432534,69.27494934,1.84319272,4.94E+12,102125.8403,777433221.9,0.766521946,36806214.5,1.24823E+11,7619.43,13.95,1965.5,897.8,1334023.5,14329592.55,1.530347081,27715790,367876,2572.559441,206417,197714,1404.197279,320628257,451994,13.22975379,20.41721451,1138551.832,17058137.5,379726332.7,19.4579716,148442.5509,1.65,51888132
07/06/2018 00:00,1.08251349,171310.5284,10.1265378,67.03487818,1.733521854,4.94E+12,104275.2848,802888675.6,0.680554285,36623986.39,1.25822E+11,7653.96,8.083333333,323.5,614.5166667,107348,13918250.65,1.546019689,27745909,412178,2842.606897,207627,198796,1451.937063,320835221,433804,14.32463694,20.61418053,1205874.233,17059475,354084589,20.6699365,159150.6521,2.016666667,51841626
08/06/2018 00:00,0.89716309,171465.3532,11.27164158,69.58605154,1.695111654,4.94E+12,109203.3032,832654129,0.831898414,36634273.43,1.2329E+11,7687.37,7.9,1729.5,1179.516667,698367.5,14114417.18,1.559832695,27763679,311730,2179.93007,200379,192087,1381.924138,321042759,477386,15.68466661,20.79747061,1440614.139,17060800,291024763.5,17.89042019,138039.5478,2.8,51854078
09/06/2018 00:00,0.630925119,171594.8748,44.45389231,81.28889083,2.726092864,4.94E+12,67150.24535,512776472.4,0.659186351,37002587.21,1.26703E+11,7615.54,8.35,479,934.35,239992,13978762.82,1.579755684,27786902,340622,2682.062992,171306,164773,1197.944056,321242038,370067,15.43592792,21.07832547,874437.265,17062137.5,245102804.1,18.7073671,143056.5789,2.566666667,51840763
10/06/2018 00:00,0.759267441,171685.6885,20.60327005,63.7789433,1.705104907,4.94E+12,96374.39547,682579730,0.781414237,36473078.67,1.27558E+11,7497.1,9.85,829,665.6166667,591987,11638700.47,1.583664143,27802018,384593,2747.092857,179809,170406,1415.818898,321415161,392109,15.78002725,21.14098608,1403865.802,17063462.5,176175027.6,16.7009531,120291.6213,1.716666667,51850141
11/06/2018 00:00,0.793075614,171781.7493,16.14153507,56.22623308,1.275189541,4.94E+12,139263.3048,940033430.6,0.680740755,35787978.21,1.25298E+11,6762.1,12.7,668,634.3166667,198889.5,11987207.99,1.606940164,27811254,381214,2629.062069,213196,202021,1522.828571,321594104,446188,15.19627972,21.48207464,1688046.809,17064787.5,820516054.1,24.67101897,166594.3897,2.116666667,51841546
12/06/2018 00:00,1.04493149,171893.1982,50.65416419,57.08742061,1.465439932,4.94E+12,126796.2606,858021509.6,1.11461118,34735390.61,1.28636E+11,6879.31,8.216666667,1915,852.0333333,3124988,12573789.83,1.6394108,27829011,396764,2774.573427,214595,204103,1479.965517,321808029,447810,17.10240677,21.94767232,1409209.454,17066125,459832204.9,21.90653344,149936.5549,2.533333333,51943553
13/06/2018 00:00,0.913050266,172044.5816,47.41126387,55.40394634,1.143938503,4.94E+12,162000.1637,1043117695,0.863469272,34595045.6,1.27793E+11,6553,15.075,472.5,1971,381526.5,11932624.94,1.732908106,27854758,372519,2434.764706,211829,199755,1481.321678,322021122,458587,18.40019823,23.22864876,1878350.265,17067462.5,484793299.1,37.41423181,240059.3829,1.85,51983847
14/06/2018 00:00,0.743882065,172175.2975,10.74137605,59.81850937,1.51281569,4.94E+12,128266.4647,830479336.5,0.737116786,34945908.13,1.26932E+11,6299.89,11.375,5418,2472.916667,53631496.5,12563621.7,1.697669124,27862825,414952,2712.104575,210029,199088,1372.738562,322234256,440336,17.08403336,22.77966488,1846267.953,17068787.5,724599740,28.01723114,181353.5877,1.716666667,51994831
15/06/2018 00:00,0.801346516,172289.0962,12.68246905,62.44834142,1.603896084,4.94E+12,125284.0664,821673290.5,0.667144293,35226598.16,1.30569E+11,6637.41,11.625,2471,942.2,18152699.5,13178785.73,1.721311262,27875010,293013,1765.138554,205861,196440,1345.496732,322444665,476263,15.8764118,23.08617491,1728741.46,17070112.5,603633809.8,23.19453295,155557.4408,2.8,51980739
16/06/2018 00:00,0.473838946,172411.6452,36.11817714,84.88822199,3.433143829,4.94E+12,61035.98131,393367359.7,1.05270474,36033581.98,1.30409E+11,6391.16,5.9,6451.5,2257.35,10078665.5,13504867.24,1.675570772,27896221,280979,1789.675159,159090,152101,958.373494,322650221,343365,14.71896569,22.47776841,820440.3378,17071450,334035000,16.44224754,106135.9856,3.7,51843542
17/06/2018 00:00,0.490980268,172489.7971,27.64502365,90.85635612,3.060507935,4.94E+12,66538.79285,432811187.2,0.581218758,37086169.57,1.31076E+11,6488.68,6.733333333,1791.5,1788.95,1470712.5,13246220.73,1.67580836,27904105,357732,2181.292683,144908,138692,922.9808917,322808285,326154,16.37079064,22.49225808,669222.3277,17072787.5,233202056.1,23.48902029,153476.9821,1.95,51686629
18/06/2018 00:00,0.648707695,172567.3572,8.264220471,68.61490165,2.021564923,4.94E+12,102492.4923,666288186.6,2.936128433,37928239.65,1.28739E+11,6445.79,6.733333333,3444,1550.8,36519888,13469448.27,1.645796601,27918218,354390,2286.387097,196305,187789,1196.981707,322954219,424739,17.87625254,22.10623596,1060965.789,17074112.5,184473224.3,17.52291191,114096.1482,1.866666667,51656241
19/06/2018 00:00,0.908624084,172673.0951,12.29317001,70.74888094,1.892096644,5.02E+12,106824.8948,717193233.9,6.741130455,38429675.25,1.28015E+11,6712.5,8.916666667,4718,811.2666667,38887488.5,13569989.11,1.658720016,27931369,362991,2341.877419,191805,182229,1237.451613,323148980,413610,19.06026367,22.28206852,1472734.261,17075437.5,380519811,83.80865389,563164.1141,2.483333333,51541337
20/06/2018 00:00,1.078000258,172814.4669,12.69201967,70.96133892,2.243790813,5.08E+12,96696.64608,645432041.7,2.499328534,39001283.36,1.26658E+11,6743.41,10.13333333,2868,1071.5,4165359.5,14482144.85,1.654963318,27946264,361498,2126.458824,198889,189569,1283.154839,323340398,425849,21.1543581,22.23011999,1158473.62,17076762.5,304414453.4,203.2853202,1375763.609,2.55,51498927
21/06/2018 00:00,0.616743429,172982.0406,11.28826752,74.74577325,2.056809455,5.08E+12,106868.4958,719955333.7,2.143983178,39762894.32,1.30024E+11,6760.83,9.475,1893.5,460.9833333,722618,14808109.38,1.661374689,27964375,411926,2727.986755,198113,188899,1165.370588,323540126,421062,23.67799724,22.33588168,924429.0226,17078087.5,302034265.9,73.52012206,495149.474,1.366666667,51417073
22/06/2018 00:00,0.795271689,173085.4288,8.978988708,61.03546866,1.419159023,5.08E+12,139066.2773,877986505.5,1.190892193,39839409.12,1.30777E+11,6719.79,8.25,1361,383.7,441305.5,12460024.71,1.652775453,27972635,318767,1992.29375,204144,193389,1351.94702,323736973,469523,28.24967427,22.24876604,1866676.266,17079425,220366441.3,68.9368202,437681.3019,1.266666667,51312507
23/06/2018 00:00,0.534422669,173206.6171,24.38032925,77.26455604,2.957265184,5.08E+12,72223.57781,442469090.4,1.056476968,39784321.87,1.31402E+11,6059.3,11.125,2341,786.3333333,956829.5,13084984.36,1.682300339,27992612,306063,1789.842105,163295,155485,1020.59375,323943746,368137,31.83760244,22.71675062,1430821.495,17080750,718879048.2,31.93798474,201681.1656,2.166666667,51351354
24/06/2018 00:00,0.484736936,173291.0846,25.82240537,83.05649955,2.326180159,5.08E+12,96575.55706,578433361.8,1.075409748,40441645.5,1.29132E+11,6170.46,9.55,1277,1285.4,1252492.5,13455402.1,1.718868473,28003510,353421,2251.089172,158022,149631,924.1052632,324104471,350052,30.86557354,23.29399288,900357.7451,17082087.5,289224701.2,27.03085817,171152.4382,2.366666667,51362953
25/06/2018 00:00,0.920947834,173374.9693,27.50400218,62.03495257,1.832235408,5.08E+12,110438.1331,683034898.7,1.026827244,40348557.68,1.31124E+11,6157.04,8.25,1196,1416.7,1273604.5,12514807.26,1.706354929,28026843,348783,2388.924658,200173,190416,1274.987261,324264700,415603,32.12700543,23.22649138,1293772.802,17083412.5,602644733.4,34.68013653,216951.0117,1.916666667,51412623
26/06/2018 00:00,1.067591651,173518.8724,64.5466929,58.96934159,1.901274043,5.08E+12,97662.61815,606059145.7,1.039253881,40024038.45,1.29998E+11,6249.62,10.925,10897,909.3833333,16654527,11522845.22,1.737206173,28039097,335212,2770.347107,195404,187887,1338.383562,324463101,410398,29.9379688,23.69198687,879369.8474,17084750,425364636.3,32.34384664,200646.1509,2.016666667,51429036
27/06/2018 00:00,1.088043074,173675.3352,12.35738214,49.92198161,1.192633576,5.08E+12,129636.3392,789076623.5,0.877904827,38798076.91,1.15186E+11,6097.46,17.025,5962.5,1027.033333,2770609,9410792.754,1.693524743,28060207,334004,2127.414013,188510,179472,1557.933884,324658296,397242,25.83116032,23.12497623,991757.0355,17086087.5,326673797.5,32.15886049,195909.7491,2.383333333,51444229
28/06/2018 00:00,0.689429567,173807.0822,25.35360173,65.28668497,1.731438902,5.08E+12,117832.1503,717809351.7,0.815157729,38329326.91,1.15519E+11,6143.97,11.1,1618,1059.85,767670.5,12428430.36,1.691611664,28069963,389584,2580.02649,187624,178519,1195.057325,324847854,396406,18.91038752,23.11616229,912811.9757,17087412.5,320015558.7,27.15925646,167124.1082,2.133333333,51342429
29/06/2018 00:00,0.746513298,173915.4813,7.494697396,57.55145736,1.749848013,5.08E+12,110801.8128,653028973.1,0.83022249,38329326.91,1.16579E+11,5878.14,7.866666667,9357.5,526.4666667,4220573.5,11427014.51,1.695275268,28093491,312049,2213.113475,197881,188020,1310.470199,325036995,453051,16.93970116,23.1921249,1080974.502,17088737.5,308347826.5,27.41063627,161852.0126,1.65,51315677
30/06/2018 00:00,0.987340128,174028.0998,9.794125553,62.73794871,2.151634638,5.08E+12,82832.66572,527954257.6,0.68460397,37644230.76,1.11949E+11,6223.28,12.375,5697,1049.916667,2721290,11359646.68,1.723863782,28112529,300987,2047.530612,181065,172009,1284.148936,325234484,368308,17.33003888,23.61049783,738220.8729,17090075,514392178.5,23.60409759,150324.2352,2.433333333,51314214
01/07/2018 00:00,0.705291442,174167.2949,7.887342634,75.99347137,1.200783591,5.08E+12,156527.3145,994143368.5,0.759907337,36778846.14,1.07505E+11,6408.91,8.133333333,3106.5,581.5833333,1550056.5,11937510.44,1.7028363,28125272,375063,2660.021277,156247,148141,1062.904762,325414903,341862,17.16653153,23.39067895,858834.3038,17091400,356651611.6,16.7928896,107541.6993,1.633333333,51342278
02/07/2018 00:00,0.987550149,174270.3087,9.140034694,58.25239817,1.594093912,5.17E+12,112986.1477,731075687.5,0.838703168,36488476.49,1.10842E+11,6365.66,8.25,326,556.7166667,226965.5,11654033.03,1.713571324,28138959,382386,3296.431034,199294,188232,1413.432624,325569824,433258,15.50662624,23.57017678,997966.549,17092737.5,209438935,23.48063765,152027.8218,1.3,51312548
03/07/2018 00:00,1.113817009,174410.2191,13.15643144,44.8679498,1.126292846,5.36E+12,133468.2243,880290625.5,0.682994005,35642491.8,1.12556E+11,6626.44,17.475,1416,517.1,464980.5,9914650.339,1.713921898,28162157,377300,2815.671642,216747,206030,1868.508621,325770653,456150,15.8748621,23.59402278,1062622.83,17094075,406984481.1,27.90259772,185331.5938,1.516666667,51360398
04/07/2018 00:00,0.935352985,174539.4635,9.123636448,54.31735791,1.706427345,5.36E+12,100970.1984,662808206.7,0.65279316,36383569.16,1.10983E+11,6518.97,9.316666667,5624.5,1156.3,2695356.5,11310340.49,1.713977772,28182421,358025,2613.321168,206788,195970,1543.19403,325988496,435402,15.40271098,23.60169784,889925.0006,17095425,304110602.4,21.54452916,142217.7926,3.033333333,51398894
05/07/2018 00:00,0.783748219,174664.828,9.137204611,57.1480075,1.73546539,5.36E+12,99701.0787,657272819.4,0.702636296,35940839.57,1.09359E+11,6602.32,12.9,2113.5,1316.183333,1764924.5,11406742.3,1.681335359,28197122,468884,2930.525,199600,188173,1456.934307,326193849,413998,19.02280438,23.15068396,1032507.618,17096750,358858407.8,19.76600519,130297.5147,2.166666667,51414219
06/07/2018 00:00,0.685458581,174771.8564,26.13646032,65.58171674,1.657065423,5.36E+12,123863.5094,807774959.7,0.631475834,36590525.8,1.11197E+11,6555.51,6.583333333,11561.5,658.3,8081800.5,13385359.55,1.660938282,28221242,310943,1993.224359,200993,190932,1256.20625,326393532,529418,16.86742486,22.8871697,968279.4495,17098075,368324017.1,21.70281974,143409.4734,1.55,51437756
07/07/2018 00:00,0.537210058,174881.5093,11.89846074,75.01578813,3.57748299,5.36E+12,56348.72831,370270464.5,0.680205063,37448429.01,1.11121E+11,6628.59,7.633333333,10368,676.35,13761892.5,13246362.88,1.628729398,28232017,305033,1930.588608,170160,162258,1090.769231,326594588,357621,16.20993988,22.43732483,610695.2741,17099425,246024956.7,16.56969368,111506.6342,2.183333333,51448159
08/07/2018 00:00,0.592209538,174964.9668,13.40981802,86.96101456,2.38820319,5.36E+12,84412.331,568366411.1,0.647246209,38166166.05,1.09795E+11,6778.38,10.975,730.5,1028.366667,261699.5,13573744.76,1.577835476,28247479,362605,2666.213235,155685,147552,985.3481013,326763721,350857,15.92493824,21.7349322,751033.9137,17100750,261353252,15.64479917,106173.2083,2.95,51286187
09/07/2018 00:00,1.060415353,175059.1198,9.499160725,55.86611994,1.80050711,5.36E+12,95508.90091,640870760.7,0.68178296,37975716.12,1.14507E+11,6724.04,8.666666667,3384,828.05,1431451,11538923.61,1.5986744,28263169,380636,2554.604027,206546,196412,1518.720588,326920094,425385,16.03332959,22.00319291,1048702.078,17102075,220696037.4,19.92606527,133686.1155,1.983333333,50979146
10/07/2018 00:00,0.971490577,175203.4224,18.75086127,57.78839323,1.511629073,5.36E+12,130092.7934,840599276.6,0.639361327,39232685.66,1.14781E+11,6682.68,14.275,933.5,689.8166667,399266,12706743.06,1.593311213,28281605,352696,2612.562963,216063,205157,1450.087248,327127770,445234,17.66204851,21.915885,1174009.988,17103400,286804720.8,22.86071401,149913.1644,1.816666667,50829982
11/07/2018 00:00,1.006592259,175348.4247,9.468117381,53.6080436,1.561095202,5.36E+12,110950.3088,705107106,0.567155601,39270775.64,1.15423E+11,6329.27,16,524.5,736.8,218237,11007393.2,1.601878911,28300934,347667,2465.723404,202603,192646,1500.762963,327342411,413229,16.20197504,22.00846107,844523.6648,17104725,411395714.4,20.44250057,131280.7006,2.116666667,50847921
12/07/2018 00:00,1.179159482,175484.4384,6.523823559,53.9215145,1.646602455,5.36E+12,109759.5647,682830180.5,0.587412093,39423135.59,1.15449E+11,6403.18,8.233333333,363,804.1666667,178651,11243498.52,1.610498122,28311881,409714,2865.132867,203535,194808,1443.510638,327545678,405288,18.03559112,22.10201689,821091.0248,17106062.5,275030732,18.63321237,118261.0173,1.95,50913381
